name 	type 	id 	image1 	image2 	color1 	color2 	color3 	color4 	notPet 	unk5 	unk6 	lvl 	hpmax 	spmax 	hpx 	spx 	int 	atk 	def 	agi 	doanhtrai 	exp_bonus 	element 	skill1 	skill2 	skill3 	drop 	drop 	drop 	drop 	drop 	drop 	unk1 	skill4 	reborn 	unk2 	unk3
Quân Ðức	6	15397	1542	1001	444811555	444444444	522770444	444444444	0	0	0	21	107	117	8	7	6	4	8	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phàm Thần	6	15398	1507	1001	444151555	149145666	161444444	444444444	0	0	0	10	59	80	4	2	4	3	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðặng Huyền Chi	6	15399	1143	1001	488232544	353444333	444444465	444444444	0	0	0	10	59	82	4	3	3	3	3	3	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðỗ Lỗ Ni	6	15400	1539	1001	249444445	292552224	256444445	444444444	0	3	1	61	318	173	26	6	13	35	12	27	0	0	2	11001	11003	11005	0	0	0	0	0	0	0	0	0	0	0
Liễu Thụ Xuân	6	15401	1345	1001	762441544	642725644	444444652	444444444	0	7	1	70	357	226	28	13	18	44	10	25	0	0	3	12002	12004	12006	0	0	0	0	0	0	0	0	0	0	0
KimÐao ÐạiTrù	6	15402	1147	1001	655333544	554644651	444444651	444444444	0	0	0	20	91	90	5	1	3	15	7	9	0	0	3	12006	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðỗ Hộ	6	15403	1286	1001	751444222	321541430	444444431	444444444	1	8	9	120	4303	487	85	41	23	165	70	89	0	0	1	10006	10015	10021	0	0	0	0	0	0	0	0	0	0	0
Phác Hồ	6	15404	1157	1001	444444544	524613403	622444622	644444444	1	6	11	118	3975	418	45	31	195	25	49	129	0	0	3	12009	12014	12021	0	0	0	0	0	0	0	0	0	0	0
Quỷ bốc	6	15405	1607	1001	444235555	444444444	238226444	444444444	0	19	21	60	394	225	24	16	34	16	10	26	0	0	2	11005	0	0	0	0	0	0	0	0	0	0	0	0	0
Quỷ dược	6	15406	1609	1001	237444333	667228448	247444337	557444444	0	1	1	61	309	264	24	15	10	30	15	25	0	0	2	11003	0	0	0	0	0	0	0	0	0	0	0	0	0
Gia tháp	6	15407	1288	1001	555652433	733755634	556444633	444444444	0	0	0	20	117	122	11	5	13	5	5	13	0	0	3	12004	0	0	0	0	0	0	0	0	0	0	0	0	0
Beo nha lang	6	15408	1175	1001	444111543	541631556	444444651	444444444	0	0	0	21	120	128	11	6	5	13	5	13	0	0	1	10004	0	0	0	0	0	0	0	0	0	0	0	0	0
Hiên viên	6	15409	1155	1001	444661333	322844444	444444431	444444444	0	0	0	29	144	155	11	8	7	14	6	14	0	0	1	10003	0	0	0	0	0	0	0	0	0	0	0	0	0
Hồ độ long	6	15410	1604	1001	444444433	444444444	354444444	444444444	0	0	0	31	135	174	8	11	7	16	6	14	0	0	4	13004	0	0	0	0	0	0	0	0	0	0	0	0	0
Chúc Ðại Trùng	6	15411	1001	1001	444264555	264777444	444444364	444444444	0	0	0	5	38	76	2	2	1	4	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mãnh Ðại Ðồ	6	15412	1375	1001	444444322	556644723	444444422	444444444	0	0	0	9	55	85	4	2	1	6	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mạnh Khôi	6	15413	1601	1001	444444333	634513444	444444444	444444444	0	0	0	38	160	196	9	12	17	8	7	15	0	0	3	12003	0	0	0	0	0	0	0	0	0	0	0	0	0
Lam hổ nhi	6	15414	1603	1001	556127444	444444444	444444444	444444444	0	19	14	41	168	198	9	11	10	28	8	22	0	0	2	11003	0	0	0	0	0	0	0	0	0	0	0	0	0
A Thi Mã	6	15415	1679	1001	444444544	444444444	444444444	444444444	0	0	0	61	598	230	27	16	41	9	13	29	0	0	3	12002	12003	12005	0	0	0	0	0	0	0	0	0	0	0
A Hắc	6	15416	1680	1001	444444555	444444444	444444444	444444444	0	20	30	63	630	198	30	10	11	41	16	31	0	0	1	10006	10007	14037	0	0	0	0	0	0	0	0	0	0	0
Nhiệt bố ba la	6	15417	1594	1001	444444333	254364444	676351354	444444444	0	0	0	18	95	101	7	4	1	11	5	7	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
A Chi	6	15418	1416	1001	444351343	354464444	143667444	444444444	0	0	0	9	55	79	4	2	1	7	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Biển nóng	6	15419	1415	1001	222351333	264464444	121666444	444444444	0	0	0	9	55	80	4	2	7	1	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lão Dữu nông	6	15420	1059	1001	321556334	232333565	444444444	444444444	0	0	0	10	59	77	4	1	1	5	5	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Noel trù sư	6	15421	1375	1001	444644544	556424556	444444534	444444444	0	0	0	13	75	84	6	2	1	7	3	5	0	0	0	14006	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiểuácma Noel	6	15422	1589	1001	444354352	444222444	444444444	444444444	0	0	0	9	70	79	8	2	1	1	3	3	0	0	0	14021	0	0	0	0	0	0	0	0	0	0	0	0	0
Tô Việt	6	15423	1011	1001	444642544	744644444	444444444	444444444	0	0	0	9	63	80	6	2	4	1	2	3	0	0	1	10001	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngô áp ngục	6	15424	1018	1001	644444544	624652222	534444634	444444444	0	5	1	21	102	109	7	5	2	8	2	7	0	0	3	12001	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngọc trụ	6	15425	1336	1001	444544444	844544557	424556634	555444444	0	2	7	43	423	213	20	13	12	27	21	13	0	0	3	12002	12006	0	0	0	0	0	0	0	0	0	0	0	0
Kim phong	6	15426	1179	1001	444536544	337444444	225444326	446444444	0	19	16	43	423	213	20	13	27	12	13	21	0	0	2	11002	12008	0	0	0	0	0	0	0	0	0	0	0	0
Ngườihoáduyên	6	15427	1042	1001	444555333	212444222	444444222	444444444	0	0	0	6	43	75	2	1	5	0	6	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cônhichiếnhoả	6	15428	1177	1001	444334333	332222444	444444432	444444444	1	0	0	1	23	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cônhichiếnhoả	6	15429	1178	1001	444334544	222232444	444444432	444444444	1	0	0	1	23	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triết Ðơn	6	15430	1725	1001	534444333	622744555	333444444	444444444	0	0	0	55	525	242	22	13	8	33	13	23	0	0	3	12001	12003	12006	0	0	0	0	0	0	0	0	0	0	0
Vu Cân	6	15431	1722	1001	333444544	333422333	444444444	444444444	0	0	0	53	505	242	21	14	35	8	16	18	0	0	1	10001	10004	10005	0	0	0	0	0	0	0	0	0	0	0
Trạch Ý	6	15432	1723	1001	125222433	128116444	444444426	444444444	0	0	0	71	709	305	33	18	22	46	14	34	0	0	2	11002	11003	11005	0	0	0	0	0	0	0	0	0	0	0
Thạch Thành	6	15433	1721	1001	344444544	364464252	333554444	444444444	0	0	0	63	603	282	25	17	46	16	11	21	0	0	4	13001	13002	13006	0	0	0	0	0	0	0	0	0	0	0
Thiết Toàn	6	15434	1714	1001	444444333	364263454	454354244	444444444	0	0	0	87	904	364	45	21	19	69	19	39	0	0	4	13001	13004	13007	0	0	0	0	0	0	0	0	0	0	0
Thạch Di	6	15435	1726	1001	336335444	336444224	444435222	444444444	0	0	0	68	652	299	27	18	43	13	13	28	0	0	2	11001	11003	11005	0	0	0	0	0	0	0	0	0	0	0
Vũ Văn Cảnh	6	15436	1732	1001	522125433	444422444	444444444	444444444	0	0	0	72	722	318	34	19	54	14	22	26	0	0	3	12001	12003	12005	0	0	0	0	0	0	0	0	0	0	0
Nguỵ Doãn	6	15437	1711	1001	644444334	444644511	431444444	444444444	0	0	0	83	873	349	45	20	19	58	17	39	0	0	1	10001	10004	10006	0	0	0	0	0	0	0	0	0	0	0
Thiết lão lão	6	15438	1724	1001	336444333	227554554	544444444	444444444	0	0	0	5	61	74	2	1	4	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thạch lão lão	6	15439	1723	1001	122555544	222334244	444444312	444444444	0	0	0	5	61	74	2	1	4	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
My tiểu muội	6	15440	1288	1001	888158444	113555444	555444527	444444444	1	0	0	6	44	71	3	1	3	1	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiểu quỷ vương	6	15441	1430	1001	422444363	522523455	444444522	444444444	1	0	0	16	86	89	6	2	1	11	2	8	0	0	3	12002	0	0	0	0	0	0	0	0	0	0	0	0	0
Tà Mã Vương	6	15442	1183	1001	556235444	336555444	444444235	444444444	1	0	0	37	186	148	15	8	20	17	2	10	0	0	2	11003	11005	0	0	0	0	0	0	0	0	0	0	0	0
Tà Mã Vương	54	15443	1183	1001	556235444	336555444	444444235	444444444	1	0	0	200	20724	1964	200	200	200	200	200	200	0	0	2	11022	11023	20026	0	0	0	0	0	0	0	0	2	0	0
Ác bộc nhân	6	15444	1604	1001	444444333	444444444	412444444	444444444	1	0	0	90	2582	257	36	13	135	10	50	120	0	0	5	12003	12005	12010	0	0	0	0	0	0	0	0	0	0	0
Nhiệt bố ba la	6	15445	1594	1001	444444333	254364444	676351354	444444444	1	0	0	100	3936	279	50	14	13	150	23	150	0	0	5	13005	13007	13010	0	0	0	0	0	0	0	0	1	0	0
A Chi	6	15446	1416	1001	444351343	354464444	143667444	444444444	1	0	0	95	3227	324	42	23	8	130	22	140	0	0	5	13005	13007	13011	0	0	0	0	0	0	0	0	0	0	0
Biển nóng	6	15447	1415	1001	222351333	264464444	121666444	444444444	1	0	0	90	3032	251	36	12	10	135	60	120	0	0	5	13003	13007	13010	0	0	0	0	0	0	0	0	0	0	0
A Bảo	6	15448	1013	1001	444556544	555113444	444444113	444444444	1	0	0	72	1700	424	29	13	36	34	7	24	0	0	5	20033	0	0	0	0	0	0	0	0	0	0	0	0	0
Xảo Nương	6	15449	1100	1001	444760544	884662555	444444444	444444444	0	0	0	24	133	119	12	6	12	6	4	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chu Phối nương	6	15450	1103	1001	672524444	522434555	444444444	444444444	0	0	0	24	138	119	13	6	12	6	4	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vươnglãoch.quỹ	6	15451	1033	1001	112555444	101444333	444444444	444444444	0	0	0	8	79	83	3	2	6	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vương tiểu ca	6	15452	1183	1001	114444444	414555411	444444222	444444444	0	0	0	11	102	93	4	3	9	2	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xảo Ðồ Tể	6	15453	1727	1001	544444444	533444444	534444444	444444444	0	0	0	7	71	79	3	2	1	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xảo Tam Nương	6	15454	1576	1001	444555544	415414555	544444444	444444444	0	0	0	18	158	115	7	5	10	2	3	9	0	0	2	11004	0	0	0	0	0	0	0	0	0	0	0	0	0
Bà Mối	6	15455	1088	1001	444333444	545444433	444444811	444444444	0	0	0	5	56	74	2	1	4	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trị Nguyên Ða	6	15456	1343	1001	555444333	333555555	541244444	333555444	0	24	1	111	3749	425	44	22	17	97	32	47	0	0	1	10004	10006	10010	0	0	0	0	0	0	0	0	0	0	0
Trị Nguyên Ða	6	15457	1343	1001	541444333	333555555	541244444	333652444	1	24	1	151	8843	1365	160	143	150	197	132	147	0	0	1	10021	10028	10034	0	0	0	0	0	0	0	0	2	0	0
Hạ A Mang	6	15458	1432	1001	444444333	444444444	444444444	444444444	0	3	1	21	497	119	8	4	5	10	4	10	0	0	1	14036	0	0	0	0	0	0	0	0	0	0	0	0	0
Hộ săn bắn	6	15459	1287	1001	444233333	844644555	555444444	444444444	0	0	0	8	79	82	3	2	0	6	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viên ăn mày	6	15460	1726	1001	224333333	211334331	332434312	444444444	1	0	0	8	79	79	3	1	2	4	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lương Kiền	6	15461	1243	1001	683221544	735625635	564464635	635535625	0	2	11	100	876	220	51	35	35	92	54	51	1	1234	3	12009	12012	12015	0	0	0	0	0	0	0	0	0	0	0
Hạ Hầu Mậu	6	15462	1661	1001	647634645	542516725	536626264	425524624	0	20	36	100	823	412	38	17	95	23	42	51	1	2453	3	12009	12012	12013	0	0	0	0	0	0	0	0	0	0	0
Chủ lôi đài	6	15463	1994	10001	444444444	444444444	444444444	444444444	1	0	0	200	65000	3000	600	600	600	600	200	150	0	0	2	11013	14045	20033	0	0	0	0	0	0	0	20014	2	0	0
Tiểu Nhị	7	16001	1027	1001	771444444	870761444	444444444	444444444	0	3	0	9	55	79	4	2	1	5	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ tiệm thuốc	7	16002	1059	1001	235434454	666623666	444444444	444444444	0	3	0	10	59	83	4	3	7	1	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Lò Rèn	7	16003	1011	1001	444554344	432444444	444444444	444444444	0	6	0	13	72	89	5	3	4	6	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ tiền trang	7	16004	1028	1001	770444555	770741444	444444444	444444444	0	3	0	10	59	82	4	2	2	2	8	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn TạpHóa	7	16005	1008	1001	444633444	565633533	444444444	444444444	0	14	0	8	51	77	3	2	4	3	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Quán Trà	7	16006	1057	1001	444353445	626262444	444444444	444444444	0	3	0	10	59	82	4	3	4	3	1	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ tiệm thuốc	7	16007	1033	1001	111344444	711111444	444444444	444444444	0	3	0	10	59	83	4	3	7	1	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ tiệm thuốc	7	16008	1057	1001	444353445	626262444	444444444	444444444	0	3	0	10	59	83	4	3	7	1	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Lò Rèn	7	16009	1011	1001	444333333	546266444	444444444	444444444	0	6	0	10	59	81	4	2	1	7	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Lò Rèn	7	16010	1062	1001	444644444	823533444	444444444	444444444	0	6	0	10	59	81	4	2	1	7	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ tiền trang	7	16011	1033	1001	444232555	656020444	444444444	444444444	0	3	0	10	59	82	4	2	2	2	8	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ tiền trang	7	16012	1103	1001	444424444	262157246	444444444	444444444	0	14	0	10	59	82	4	2	2	2	8	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn TạpHóa	7	16013	1059	1001	232121444	245444444	444444246	444444444	0	3	0	10	59	82	4	3	4	3	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn TạpHóa	7	16014	1059	1001	232101444	111733444	444444444	444444444	0	3	0	10	59	82	4	3	4	3	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiểu Nhị	7	16015	1027	1001	661444444	166457456	444444444	444444444	0	3	0	10	59	81	4	2	1	5	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiểu Nhị	7	16016	1027	1001	666444444	171161444	444444252	444444444	0	3	0	11	64	85	4	3	5	2	5	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ng.Bán Hoa Quả	7	16017	1059	1001	232101444	866733444	444444444	444444444	0	3	0	10	59	82	4	3	3	2	6	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Khách Sạn	7	16018	1033	1001	771444444	760761444	444444444	444444444	0	3	0	12	68	87	5	3	4	4	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn Xe Ðẩy	7	16019	1057	1001	444555444	138373444	444444456	444444444	0	3	0	10	59	82	4	2	2	4	5	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn Xe Ðẩy	7	16020	1059	1001	666232555	135357444	444444444	444444444	0	3	0	10	59	82	4	2	2	5	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Giáp Phục	7	16021	1028	1001	256444544	575232323	444444444	444444444	0	3	0	10	59	81	4	2	1	5	6	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân A	7	16022	1028	1001	770444444	880711444	444444661	444444444	0	3	0	33	166	142	13	8	9	10	12	14	0	0	1	10007	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiền Trang 	7	16023	1062	1001	444661555	888777444	444444666	444444444	0	6	1	33	166	142	13	8	9	10	12	14	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thươngnhân BDY	7	16024	1059	1001	444444444	444444444	444444444	444444444	0	3	0	16	86	97	6	4	4	7	6	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NgườiÐổiThưởng	7	16025	1100	1001	444262555	888151455	444444444	444444444	0	14	5	21	108	110	8	5	7	6	7	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn ViênTử	7	16026	1166	1001	444555454	161373363	444444444	444444444	0	3	0	15	81	95	6	4	8	5	4	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NgườiÐổiThưởng	7	16027	1100	1001	444840555	911588455	444444444	444444444	0	14	3	21	108	110	8	5	7	6	7	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn Dấu Ấn	7	16028	1103	1001	181551444	181171661	444444444	444444444	0	14	6	14	74	91	5	3	3	6	5	7	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
NhàBuôn Dấu Ấn	7	16029	1103	1001	181551444	181171661	444444444	444444444	0	14	2	14	74	91	5	3	3	6	5	7	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
Chủ Sòng Bạc	7	16030	1288	1001	880246555	661555551	444444444	444444444	0	0	0	22	105	119	7	7	12	7	4	6	0	0	0	14006	0	0	0	0	0	0	0	0	0	0	0	0	0
Ông Chủ Cờ Bạc	7	16031	1056	1001	345733555	911744444	444444633	444444444	0	3	0	23	118	116	9	6	12	7	4	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16032	1328	1001	356444555	150262345	444444252	444444444	0	0	0	24	133	109	12	4	13	7	3	9	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16033	1337	1001	252444554	161444252	171221444	444444444	0	0	0	36	208	121	20	3	4	21	17	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16034	1143	1001	411666444	557444511	444444555	444444444	0	0	0	18	95	103	7	5	9	2	6	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16035	1179	1001	444444555	444444444	750444660	444444444	0	0	0	16	86	96	6	4	3	4	6	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16036	1041	1001	444333556	660444550	444444444	444444444	0	0	0	20	104	108	8	5	10	6	4	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16037	1345	1001	640166444	850456457	444444530	444444444	0	0	0	10	56	82	3	3	4	3	5	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CChiếnViên	7	16038	1252	1001	444151555	151550444	444444151	444444444	0	0	0	12	65	83	4	2	7	4	2	5	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
Tín Vật Viên	7	16039	1253	1001	550167555	245147550	444444046	444444444	0	0	0	12	65	83	4	2	7	4	2	5	0	0	2	11001	0	0	0	0	0	0	0	0	0	0	0	0	0
Hậu Tống Quan 	7	16040	1329	1001	444650444	550770151	444444141	444444444	0	0	0	11	64	89	4	4	4	1	7	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoàn Ðại Thư	7	16041	1125	1001	541273555	151840444	444444151	444444444	0	19	5	20	112	103	10	4	10	3	8	6	0	0	4	13001	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoàn Nhị Thư 	7	16042	1168	1001	161770555	550550444	444444444	444444444	0	19	8	20	112	103	10	4	10	3	8	6	0	0	1	10001	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoàn Tam Thư	7	16043	1154	1001	444305555	308555444	444444316	444444444	0	19	7	20	112	103	10	4	10	3	8	6	0	0	2	11001	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoàn Tiểu Muội	7	16044	1169	1001	640771555	433650444	444444444	444444444	0	19	8	20	112	103	10	4	10	3	8	6	0	0	3	12001	0	0	0	0	0	0	0	0	0	0	0	0	0
TChiếnViên	7	16045	1248	1001	511444444	316414511	416444414	444444444	0	0	0	10	56	82	3	3	4	3	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiền Trang Chủ	7	16046	1028	1001	156444151	265161444	444444246	444444444	0	0	0	19	99	110	8	6	9	3	6	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quỷ Ðại Phu	7	16047	1158	1001	991222151	990555552	444444661	444444444	0	0	0	21	111	110	9	5	8	8	5	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðạo Sĩ	7	16048	1374	1001	444444444	631541444	444444444	444444444	0	2	9	23	126	112	11	5	11	4	9	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tạp Hoá Thương	7	16049	1059	1001	146555151	968666444	444444666	444444444	0	0	0	18	98	102	8	5	6	8	6	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16050	1432	1001	677444333	998590666	950444777	444444444	0	0	0	19	99	110	8	6	9	3	6	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16051	1288	1001	990157555	156245650	555444444	444444444	0	0	0	16	86	96	6	4	3	4	6	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16052	1506	1001	622444333	511245555	777444511	444444444	0	0	0	12	68	87	5	3	4	4	4	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương Nhân	7	16053	1507	1001	444641333	151040770	550444444	444444444	0	0	0	15	81	95	6	4	8	5	4	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thươngnhândmục	7	16054	1487	1001	333444444	111822722	533333444	444444444	0	0	0	10	59	82	4	2	2	2	8	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiềntrangdumục	7	16055	1488	1001	660444444	151171870	160151151	444444444	0	0	0	14	77	98	6	5	7	3	4	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vu Y	7	16056	1416	1001	444830344	157850444	730147630	444444444	0	0	0	16	86	93	6	3	2	6	8	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thủychiến binh	7	16057	1500	1001	640444444	640740222	640444444	444444444	0	0	0	20	112	111	10	6	11	4	6	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Người qlý ụtàu	7	16058	1331	1001	640444444	147146641	145444146	444444444	0	0	0	18	102	108	9	6	3	8	5	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngườilàmthuyền	7	16059	1373	1001	159444555	147178770	444444146	444444444	0	0	0	18	95	104	7	5	3	5	8	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngườibánthuyền	7	16060	1052	1001	651067444	466256741	444444145	444444444	0	0	0	18	98	104	8	5	8	5	3	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thủy chiến đốc	7	16061	1497	1001	444135444	222358469	111444444	444444444	0	0	0	18	95	112	7	7	3	9	6	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vũ Xương đốc	7	16062	1063	1001	644444555	444466622	466444466	444444444	0	8	1	35	185	140	16	7	4	19	16	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vũ Xương Úy	7	16063	1331	1001	644444444	147145555	246444145	444444444	0	15	3	28	150	119	13	5	4	13	11	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nho Tu đốc	7	16064	1077	1001	650444444	642256444	156145255	444444444	0	8	2	35	185	140	16	7	4	19	16	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nho Tu úy	7	16065	1248	1001	161444444	147145161	246444145	444444444	0	15	5	28	150	119	13	5	4	13	11	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sài Tang đốc	7	16066	1464	1001	158444444	444444444	148222444	444444444	0	2	3	32	161	130	13	6	6	16	16	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sài Tang úy	7	16067	1332	1001	722444555	156266522	256444255	444444444	0	15	1	25	132	110	11	4	5	12	11	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giang Lăng đốc	7	16068	1464	1001	158444444	444444444	148151444	444444444	0	2	1	32	161	130	13	6	6	16	16	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giang Lăng úy	7	16069	1247	1001	181444555	156266151	256444255	444444444	0	15	6	25	132	110	11	4	5	12	11	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Công An đốc	7	16070	1083	1001	644444444	555246146	146146146	444444444	0	2	4	30	165	122	15	5	6	14	13	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Công an úy	7	16071	1054	1001	790444555	156266551	256444255	444444444	0	15	4	22	118	106	10	4	4	10	9	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngưu Chử đốc	7	16072	1083	1001	664444444	660246146	146146146	444444444	0	2	8	30	165	122	15	5	6	14	13	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngưu Chử úy	7	16073	1054	1001	414444555	156266414	256444255	444444444	0	15	2	22	118	106	10	4	4	10	9	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thợ thuyền nhỏ	7	16074	1056	1001	611444555	859811777	444444511	444444444	0	0	0	18	95	104	7	5	3	5	8	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thợ thuyền vừa	7	16075	1057	1001	444644554	500811979	444444630	444444444	0	0	0	18	95	104	7	5	3	5	8	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thợ thuyền to	7	16076	1319	1001	133444344	169178444	444444444	444444444	0	0	0	18	95	104	7	5	3	5	8	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
