id 	dialog 
14796	Hehe, không ngờ cuộc sống của bá tánh Lan Sơn lại giàu có như thế, lần này chúng ta lấy được không ít !
14797	Ðúng rồi, đống gạo lương này đủ cho ta sung sướng mấy năm đấy!
14798	Bùi Nguyên Thiệu, mau đưa gạo lương cướp được ra đây!
14799	Xía! Thằng nhóc như ngươi mà cũng dám ra lệnh cho ta hả! Anh em đâu! Ðánh hắn cho ta!
14800	Ý tốt của ngài, ta sẽ suy nghĩ lại.
14801	Ủa đó không phải là số gạo lương chúng ta bị cướp đi sao?
14802	Huh! Thật không ngờ nhà ngươi mặt mày sáng sủa mà lại đi cướp gạo của nhà nông cực khổ!
14803	Tráng sĩ anh hiểu lầm rồi!
14804	Tên tặc nhỏ còn dám cải lại à! Sự thật trước mặt rồi nè, ngươi còn đỗ thừa hả !
14805	A, thì ra là tôi hiểu lầm ngài, hãy tha thứ cho tôi!
14806	không sao, hiểu lầm đã được làm rõ thì tốt, tráng sĩ võ nghệ xuất chúng làm nông dân thì phí quá, hay là theo Tào Tháo để làm nên đại nghiệp đi!
14807	Ý tốt của ngài ta sẽ suy nghĩ lại, xin ngài hãy giữ lấy vật nhỏ này coi như là sự xin lỗi của tôi.
14808	Thiếu hiệp, chúng ta cùng bình định dư đảng Khăn Vàng ở Phạm Nam Lan Sơn đi.
14809	Chuyển hướng tấn công Thương Sơn, một mặt có thể bình định biến loạn, mặt khác lại có thể tập hợp tiền bạc và gạo lương ở đó.
14810	Cám ơn sự giúp đỡ lớn của ngài, không những khiến Tào mẩu thuận lợi kiếm được gạo lương, mà còn có thêm một vị mãnh tướng Hứa Chử!
14811	Ý tốt của ngài, ta sẽ suy nghĩ lại.
14812	Không ngờ Trương Tú lại phản bội ta! Ta thiệt quá sơ ý!
14813	Với thực lực trước mắt của anh còn không thể đảm nhận nhiệm vụ lớn đâu, hãy rèn luyện bản thân trước đi!
14814	Thằng nhóc, đừng tùy tiện lấy gạo lương của người ta!
14815	Vua ta vạn tuế vạn tuế vạn vạn tuế.
14816	Hahahaha.... Rất tốt!
14817	Ồ, đây là bia đá mà được khắc bởi Tần Thủy Hoàng đây mà!
14818	Ngài là người Trung Nguyên? Tôi là Từ Phúc được vua Tần cử đi tìm thuốc trường sinh, không biết tình hình nước tần ra sao? Tần Vương có tìm tôi không?
14819	Nước Tần?! Nước Tần bị diệt vong suốt 400 năm nay rồi. Hiện nay đã là Hán Triều rồi!
14820	Nước Tần bị diệt vong rồi ư? Ở nước Ngụy này đã mấy trăm năm chỉ mong được trông thấy quê nhà và tấm bi đá mà vua Tần đã lập khi xuất phát ra Hàng Hải
14821	Chàng trai trẻ, anh có thể đưa lão phu về nơi chôn rau cất rốn đó, về nơi có tấm bi đá của Tân Vương không. 
14822	Năm đó trước lúc ra khơi, Tần Vương từng vì lão phu lập hạ một tấm bi đá dưới cây Lương Nha.
14823	Ðây chính là tấm bi đá Lương Nha. 
14824	Ðúng rồi...Mặc dù Triều đại đã thay đổi, nhưng tấm bi đá và ý nghĩa của vẫn còn, tôi nghĩ đây cũng là một sự trường sinh chăng...
14825	Chàng trai trẻ, tâm nguyện bấy lâu của lão phu hôm nay đã được toại nguyện, cám ơn sự giúp đõ của anh, xin hãy nhận món quà mọn này!
14826	Từ đại nhân...
14827	Ô, Tôi rất nhớ Trung Nguyên!
14828	Ư! Từ đại nhân ngươi không phải đã thành tiên rồi ư? 
14829	Haha, vì ta lo lắng cho các anh ở trần thế nên tôi trở lại đây . 
15000	15000
15001	Um? Có sát khí......!
15002	Haha, thiên đường có lối ngươi không đi, địa ngục không cửa ngươi lại vào!
15003	Muốn vào động, qua được tụi này mới nói đi!
15004	Làm sao bây giờ? Xem ra muốn vào được động thì nhất định phải đánh bại chúng thôi......
15005	Nghinh chiến
15006	Tẩu thoát
15007	Ta thấy ngươi muốn chết rồi!!
15008	Nạp mạng đây!
15009	Wa, lợi hại quá...... chúng ta lui đi!
15010	Sau khi vào động thì không còn may mắn như vậy nữa đâu, hãy đợi đấy!
15011	Thua thì thua đi còn lảm nhảm nữa......
15012	Sao, chỉ có trình độ này à, vậy cũng dám tới à?
15013	May là ngươi chạy được sớm !
15014	Ðúng đúng, chạy mất đuôi là đúng rồi.
15015	Ðứng lại!
15016	? ?  ??
15017	Ðây là cửa quan phủ, người không phận sự không được đến gần, rời khỏi mau!
15018	Tôi chỉ là đi ngang qua thôi, có cần phải dữ vậy không?
15019	Nhìn ngươi lén lén lút lút, nhất định không phải trò gì tốt.
15020	 @ # X!  ....... . @#X!.......
15021	Không thèm chấp.
15022	Dạy dỗ dạy dỗ bọn vô lễ này.
15023	Ðáng ghét, để ta đi kêu cứu binh tới là mày chết ngắt.
15024	Ðợi một lát, dừng tay! Vừa rồi ta thấy tiểu huynh đệ này thân thủ rất tốt, lại có khí thế bất phàm tuyệt đối không phải bọn xấu !
15025	Chào tướng quân!
15026	Ngươi nhất định cảm thấy rất lạ tại sao ta lại ở nơi khủng khiếp như vậy phải không? Hohoho...... thực ra ta chỉ là ra tản bộ thôi.
15027	Không việc gì thì đừng có nhát người ta!
15028	Tôi thực ra là không phải!
15029	Xin tha thứ cho bộ hạ của tôi, họ chịu trách nhiệm canh giữ thành, nên hơi nóng nảy một chút.
15030	Thôi, không sao cả.
15031	Quả nhiên anh hùng xuất thiếu niên, đại nhân chúng tôi giờ đang cần người ngươi có muốn thử không?
15032	Haha, Tâu Mã Hầu ngươi vẫn còn sống à, thật là tốt quá, thật không đơn giản chút nào khi có thể thóat khỏi tay của bà chằng Di Di.
15033	Ðừng có lòng vòng ở đây, cút mau!
15034	Ðáng ghét......Thằng %#$#%#%.....
15035	Vừa rồi chuyện ở ngoài, ta đã nghe Kỷ Linh nói rồi.
15036	Ðúng lúc ta cần người, có thể giúp ta làm một việc không?
15037	Nghe nói Cát Ba Ô có một vị danh sĩ tên là Gia Cát Huyền, tôi muốn nhờ anh đưa hộ thư ủy nhiệm này cho ông ta.
15038	Anh có thể giúp tôi không?
15039	Cứ cho ta đi.
15040	Xin lỗi, ta còn có việc quan trọng khác.
15041	Ông chính là Gia Cát Huyền?
15042	Vâng, anh là ai?
15043	Tôi được Viên Thuật nhờ đưa cho ông thư ủy nhiệm này.
15044	Vậy thì tốt rồi, ta đợi tin này rất lâu rồi, cám ơn anh nhiều.
15045	Ðây là một chút tấm lòng, anh giữ lấy đừng khách sáo.
15046	Vị anh hùng này, anh có thể dẫn tôi đi gặp Viên Thuật không?
15047	Dạo này khu vực ngoài thôn cũng không mấy an toàn.
15048	Có được tráng sĩ như anh hộ tống tôi yên tâm hơn nhiều.
15049	Không vấn đề, tôi dẫn ông đi.
15050	A, tôi có chuyện khác phải làm......
15051	Gia Cát tiên sinh quan vận hưng thông, khiến người ngưỡng mộ quá.
15052	Ông là ai vậy?
15053	Muốn dẫn ông ta đi gặp Viên Thuật, qua được ta trước đi!
15054	Ðáng ghét, tương lai của tôi...... quan vị của tôi.
15055	Xem ra tôi nhờ không đúng người rồi, a.
15056	Ðến được tốt! Gia Cát tiên sinh trên đường mệt nhọc rồi!
15057	Ðâu có, được đại nhân thưởng thức là vinh hạnh của tôi.
15058	Tiểu huynh đệ, cám ơn nhiều, đây là một chút tấm lòng.
15059	Vậy thì nhờ anh rồi!
15060	Thế thì tiếc quá!
15061	Anh thiệt là yếu quá!
15062	 ......
15063	Ðợi một chút, ngươi là ai?
15064	Thì ra là tiểu huynh đệ, ủa? vị này là......?
15065	Ông chính là Gia Cát Huyền à? Thế thì tốt rồi.
15066	Ðại nhân nhà tôi đợi ông lâu lắm rồi, xin mời vào.
15067	Ai, thiên tai liên miên, mùa màng đều thất bát.
15068	Ðúng rồi, cơm cũng sắp không có ăn rồi, còn phải nộp một đồng thuế.
15069	Chúng tôi làm sao mà sống đây?
15070	Lão bác xảy ra chuyện gì rồi hả???
15071	Chuyện là như vậy, mới đầu chúng tôi chỉ cần nộp tiền thuế cố định.
15072	Thế nhưng năm nay có một khâm sai đại nhân Khuyết Tuyên do triều đình phái đến.
15073	Nói là phải nộp ruộng đất quyên 100 vàng.
15074	Thuế mà tăng vô duyên vô cớ như vậy, bảo bọn này sao mà đối phó đây?
15075	Ta thấy ta nên nghĩ biện pháp giùm cho các bá tánh tội nghiệp này mới được......
15076	Loại tham quan đáng ghét, phải dạy cho chúng bài học.
15077	Trả thuế giùm họ thôi chuyện đi.
15078	Lão bác, khâm sai đại nhân đó hiện đang ở đâu?
15079	Hắn giờ đang ở trong quan phủ Tiểu Phí Thôn.
15080	Loại tham quan này đáng ghét quá, nhất định phải dạy cho chúng một bài học mới được.
15081	Nhưng hắn vị cao quyền trọng lại có quan binh bảo vệ, dạy dỗ thế nào đây?
15082	Cứ yên tâm giao cho ta!
15083	Ngươi chính là Khuyết Tuyên ?
15084	To gan dân thường, dám đột nhập vào quan phủ à, biết là tội gì không?
15085	Tham quan giống ông vậy lạm dụng quyền lực bốc lột bá tánh, mới nên biết tội gì !
15086	Ðáng ghét, người đâu, đánh chết nó cho ta!
15087	Ngươi dám đánh khâm sai đại nhân à, đau quá.........
15088	Ðây chỉ là một ít dạy dỗ cho ngươi thôi.
15089	Sau này tốt nhất hãy an phận, làm một quan tốt đi.
15090	Thằng nhóc không biết chết!
15091	Ðứng lại! Ðánh bổn quan mà còn muốn chạy à.
15092	Người đâu, giết nó cho ta!
15093	Huhu...... ta không muốn sống nữa...... 
15094	Triều đình sẽ không tha cho ngươi đâu!
15095	Ai mà lo đến ngươi! Bệnh thần kinh.
15096	Biết lợi hại rồi chứ!
15097	Anh đánh chạy tên tham Quan đó rồi à?
15098	Ðúng vậy, bà con cô bác sau này không cần lo lắng cho chuyện thu thuế nữa.
15099	Thời loạn thế như vậy mà còn người anh hùng như anh......
15100	Thật là cảm động quá!
15101	Ðây là một chút tấm lòng của thôn dân, không cần khách sáo hãy giữ lấy.
15102	Bà con không cần lo lắng, chuyện tiền bạc hãy giao cho tôi.
15103	Vậy thì ngại lắm?
15104	Yên tâm! Cứ giao cho tôi đi!
15105	Âm sai đại nhân bớt giận.
15106	Tôi đại diện cho bà con Tiểu Phí đến nộp tiền thuế.
15107	Um, biết nộp thuế đúng lúc, vậy mới là bá tánh tốt chứ.
15108	Ðể thưởng cho các ngươi nộp thuế đúng hẹn.
15109	Ðây là quà nhỏ của bổn Quan.
15110	Bà con cô bác hãy yên tâm, ruộng đất quyên năm nay tôi đã đưa rồi !
15111	Vậy...... sao lại được chứ?
15112	Lão bác đừng rầu nữa,bình an qua ngày là quan trọng nhất.
15113	Vị anh hùng này thật hào phóng.
15114	Chúng tôi không có gì tốt để đền đáp cả.
15115	Cái này mong anh nhận cho.
15116	Không có tiền mà còn dám tới, cút!
15117	Huhu...... cháu ngoan của ta cháu đi đâu rồi?
15118	Bà lão bà sao rồi, cháu bà đi lạc rồi à?
15119	Vâng, tại vì tôi có bệnh mắt, cháu nó hiếu tâm lên Hiệp Thạch Sơn hái thuốc để chữa lại mắt tôi.
15120	Ai ngờ nó đã đi hết ba ngày rồi...... cháu ngoan của ta ơi, nghe nói dọc đường có nhiều Quan binh của Viên Thuật cướp đoạt, cưỡng hiếp dân nữ.
15121	Nếu cháu gái tôi bị chúng bắt đi thì làm thế nào đây? ai có thể giúp tôi kiếm lại cháu ngoan của tôi đây,ông trời ơi...... 
15122	Ta sẽ giúp!
15123	Ai, tuy bà lão này tội nghiệp lắm, nhưng có vẻ như phiền phức lắm đấy.
15124	Bà lão bà yên tâm đi, tôi đi kiếm cháu gái giúp bà đây.
15125	Thật, thật không hả...... đại hiệp chịu giúp bà lão này à?
15126	Yên tâm đi, bà cứ ở nhà đợi tin tức.
15127	Nếu đại hiệp có thể kiếm lại cháu gái giúp tôi, Ngọc Anh Kiệt gia truyền của chúng tôi xin được tặng cho cậu.
15128	A!cứu tôi với!
15129	Hehe, tiểu cô nương ơi ở đây chẳng có bóng ma nào cả, cô có la cho nát họng cũng vậy thôi!
15130	Dừng tay lại! Thằng vô liêm sỉ !
15131	Ðáng ghét, thằng nhóc này ở đâu chui ra vậy, dám phá hoại việc tốt của ta à.
15132	Thằng dâm tặc vô liêm sỉ kia, mau thả cô ấy ra!!!
15133	Ta đây là đại tướng của Viên Thuật đại nhân, nhà ngươi dám đụng Tới ta à, hay đấy......
15134	A...... ( bị đẩy xuống núi)
15135	Có giỏi thì đuổi theo lên núi đi, ta đang đợi ngươi trên đây nè!
15136	Cút ra đi, đồ dân thường, đừng cản trở ta đây vui vẻ!
15137	Thằng tồi vô nhân tính, mày tưởng như vậy thì có thể trốn thoát à?
15138	Ai nói ta muốn trốn, lần này nhà ngươi sẽ biết tay ta, anh em, ra đây nào!
15139	Hahaha, thằng nhóc ngươi chạy đâu cho thóat
15140	Hu a a! Viên Thuật đại nhân mà biết sẽ không tha cho ngươi đâu......
15141	Nhũ Phân cô nương tội nghiệp, bà lão Vạn mà biết nhất định sẽ đau khổ lắm......làm sao đây.
15142	Ðáng đời, lần này biết lợi hại rồi chứ, không có khả năng mà còn giả bộ anh hùng cứu mỹ nhân à !
15143	Người ta nói bất tự lượng lực chính là dạng người giống anh à
15144	! ! !  !!!
15145	A! ơn công anh đến rồi à, tiểu nữ được anh cứu mạng, cảm kích bất tận.
15146	Nhưng mà cô không phải té xuống hang núi rồi à, sao lại ở đây ?
15147	Cái này tôi cũng không rõ, tôi chỉ biết lúc té xuống thì tôi đã ngất xỉu rồi, lúc tỉnh lại đã ở bên sông trong núi, thì tôi đã tự đi bộ về đây.
15148	Cái này quả là kỳ tích rồi.
15149	Người thanh niên cám ơn anh nhiều lắm, anh là đại ân nhân của chúng tôi, một chút tấm lòng này mong anh giữ cho !
15150	Chà, tuy là cháu gái ta đã bình an trở về, nhưng mà chỉ cần một ngày chúng tôi còn sống ở Thọ Xuân, thì phiền phức nhất định sẽ tiếp tục đến
15151	Tôi chỉ còn bộ xương già thời gian không còn lâu rồi, nhưng tôi không muốn thấy cháu gái tôi xảy ra tai nạn gì ở đây.
