name 	type 	id 	prop1 	prop1_val 	prop2 	prop2_val 	element 	elem_val 	contribute 	sellprice 	equippos 	level 	BuyingPrice 	SellingPrice 	ItemDescription 	unk1 	unk2 	unk3 	unk4 	unk5 	unk6 	unk9 	unk10 	unk11 	unk12 	unk13 	unk14 	unk15 	unk16
Thiên Thù Tọa	11	23365	210	15	214	15	2	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh thánh linh	0	0	42	0	72	0	25	0	0	0	0	0	67	0
Thiên Thù Tọa	11	23366	210	15	214	15	3	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh thánh linh	0	0	42	0	72	0	25	0	0	0	0	0	67	0
Thiên Thù Tọa	11	23367	210	15	214	15	4	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh thánh linh	0	0	42	0	72	0	25	0	0	0	0	0	67	0
Thiên Thù Khiết	11	23368	212	15	214	15	1	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh vô song	0	0	42	0	72	0	25	0	0	0	0	0	68	0
Thiên Thù Khiết	11	23369	212	15	214	15	2	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh vô song	0	0	42	0	72	0	25	0	0	0	0	0	68	0
Thiên Thù Khiết	11	23370	212	15	214	15	3	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh vô song	0	0	42	0	72	0	25	0	0	0	0	0	68	0
Thiên Thù Khiết	11	23371	212	15	214	15	4	-100	5	20	6	120	0	0	Ngọc Thiên Thù mang sức mạnh vô song	0	0	42	0	72	0	25	0	0	0	0	0	68	0
Mũ Ðội Trưởng	68	23501	0	0	0	0	0	-100	0	0	1	0	0	0	Dai bieu doi truong thoi thuong mu giap	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Giáp Ðội Trưởng	68	23502	0	0	0	0	0	-100	0	0	2	0	0	0	Dai bieu doi truong thoi thuong ao giap	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Khiên Ðội Trưởng	68	23503	0	0	0	0	0	-100	0	0	5	0	0	0	Dai bieu doi truong thoi thuong tam chan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
GăngTay Ðội Trưởng	68	23504	0	0	0	0	0	-100	0	0	4	0	0	0	Dai bieu doi truong thoi thuong ho oan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Giày Ðội Trưởng	68	23505	0	0	0	0	0	-100	0	0	5	0	0	0	Dai bieu doi truong thoi thuong giay chien	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Lôi Chấn Tử khôi	68	23506	0	0	0	0	0	-100	0	0	1	0	0	0	Dai bieu Thor thoi thuong mu giap	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Lôi Chấn Tử Giáp	68	23507	0	0	0	0	0	-100	0	0	2	0	0	0	Dai bieu Thor thoi thuong ao giap	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Lôi Chấn Tử Chùy	68	23508	0	0	0	0	0	-100	0	0	3	0	0	0	Dai bieu Thor thoi thuong than chuy	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Lôi Chấn Tử Oản	68	23509	0	0	0	0	0	-100	0	0	4	0	0	0	Dai bieu Thor thoi thuong ho oan	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Lôi Chấn Tử Giày	68	23510	0	0	0	0	0	-100	0	0	5	0	0	0	Dai bieu Thor thoi thuong giay chien	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Mũ Ironman	68	23511	0	0	0	0	0	-100	0	0	1	0	0	0	Dai bieu sat thep nguoi thoi thuong mu giap	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Giáp Ironman	68	23512	0	0	0	0	0	-100	0	0	2	0	0	0	Dai bieu sat thep nguoi thoi thuong ao giap	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Pháo Ironman	68	23513	0	0	0	0	0	-100	0	0	3	0	0	0	Dai bieu sat thep nguoi thoi thuong than chuy	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Găng tay Ironman	68	23514	0	0	0	0	0	-100	0	0	4	0	0	0	Dai bieu sat thep nguoi thoi thuong ho oan	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Giày Ironman	68	23515	0	0	0	0	0	-100	0	0	5	0	0	0	Dai bieu sat thep nguoi thoi thuong giay chien	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Thần khôi	62	23516	210	50	0	0	0	-100	0	0	1	100	0	0	Thái Dương Thần khôi	0	0	0	0	29	0	72	0	4	0	0	0	0	0
Thần giáp	68	23517	210	50	0	0	0	-100	0	0	2	100	0	0	Thái Dương Thần giáp	0	0	0	0	29	0	72	0	4	0	0	0	0	0
Thần đao	68	23518	210	50	0	0	0	-100	0	0	3	100	0	0	Thái Dương Thần đao	0	0	0	0	29	0	72	0	4	0	0	0	0	0
Thần oản	68	23519	210	50	0	0	0	-100	0	0	4	100	0	0	Thái Dương Thần oản	0	0	0	0	29	0	72	0	4	0	0	0	0	0
Thần giày	68	23520	210	50	0	0	0	-100	0	0	5	100	0	0	Thái Dương Thần giày	0	0	0	0	29	0	72	0	4	0	0	0	0	0
Lôi Chấn Tử khôi	68	23521	218	8	208	50	0	-100	0	0	1	0	0	0	Loi Chan Tu cho mang nhu hoa toc tin don nang luc con co the tien them mot buoc tang len	0	0	0	0	31	0	0	0	0	0	0	0	63	0
Lôi Chấn Tử Giáp	68	23522	218	7	211	8	0	-100	0	0	2	0	0	0	Loi Chan Tu cho ren duc ao giap tin don nang luc con co the tien them mot buoc tang len	0	0	0	0	31	0	0	0	0	0	0	0	63	0
Lôi Chấn Tử Chùy	68	23523	210	7	0	0	0	-100	0	0	3	0	0	0	Dung loi dien che tao chuy tu an chua luc luong cuong dai tin don nang luc con co the tien them mot buoc tang len	0	0	0	0	31	0	0	0	0	0	0	0	63	0
Lôi Chấn Tử Chùy	68	23524	212	7	0	0	0	-100	0	0	3	0	0	0	Dung loi dien che tao chuy tu an chua cuong dai tri tue tin don nang luc con co the tien them mot buoc tang len	0	0	0	0	31	0	0	0	0	0	0	0	63	0
Lôi Chấn Tử Oản	68	23525	207	100	219	8	0	-100	0	0	4	0	0	0	Loi Chan Tu cho mang ho oan tin don nang luc con co the tien them mot buoc tang len	0	0	0	0	31	0	0	0	0	0	0	0	63	0
Lôi Chấn Tử Giày	68	23526	214	7	219	7	0	-100	0	0	5	0	0	0	Co duoc loi chi luc giay tin don nang luc con co the tien them mot buoc tang len	0	0	0	0	31	0	0	0	0	0	0	0	63	0
Lau lan phong tinh	68	23527	0	0	0	0	0	-100	0	0	8	0	0	0	Tây Vực Lâu Lan nước truyền vào kỳ dị phục sức	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Quạt Ba Tiêu	68	23528	0	0	0	0	0	-100	0	0	3	0	0	0	Bao phien than ky cua Di Quoc	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Con tho cong kich	68	23529	0	0	0	0	0	-100	0	0	8	0	0	0	Tho con dang yeu	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Con tho tri luc	68	23530	0	0	0	0	0	-100	0	0	8	0	0	0	Tho con dang yeu	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Tiêu sam	68	23531	0	0	0	0	0	-100	0	0	8	0	0	0	Be ngoai nhin nhu nang ne xuyen den lai nhe nhang tu tai	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Áo chân tinh	68	23532	0	0	0	0	0	-100	0	0	2	0	0	0	Chân tành không thay đổi	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Giày san hô	68	23533	0	0	0	0	0	-100	0	0	5	0	0	0	Ngoai toc den day hoa than cong pham	0	0	0	0	31	0	0	0	0	0	0	0	0	0
MatNaQuyOanHan	68	23534	0	0	0	0	0	-100	0	0	1	0	0	0	Kinh khung mat na quy	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Trừ yêu quan	68	23535	218	8	208	50	0	-100	0	0	1	0	0	0	Dung de hang yeu phuc ma mao dau	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Trừ yêu trường bào	68	23536	218	7	211	8	0	-100	0	0	2	0	0	0	Dung de hang yeu phuc ma truong bao	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Trừ yêu bút	68	23537	212	7	0	0	0	-100	0	0	3	0	0	0	Dung de hang yeu phuc ma vu khi	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Trừ yêu hộ oản	68	23538	207	100	219	8	0	-100	0	0	4	0	0	0	Dung de hang yeu phuc ma ho oan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Trừ yêu giầy	68	23539	214	7	219	7	0	-100	0	0	5	0	0	0	Dung de hang yeu phuc ma giay vai	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Mũ Ðội Trưởng	68	23540	218	8	208	50	0	-100	0	0	1	0	0	0	Dai bieu doi truong thoi thuong mu giap	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Giáp Ðội Trưởng	68	23541	218	7	211	8	0	-100	0	0	2	0	0	0	Dai bieu doi truong thoi thuong ao giap	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Khiên Ðội Trưởng	68	23542	210	7	0	0	0	-100	0	0	3	0	0	0	Dai bieu doi truong thoi thuong tam chan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
GăngTay Ðội Trưởng	68	23543	207	100	219	8	0	-100	0	0	4	0	0	0	Dai bieu doi truong thoi thuong ho oan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Giày Ðội Trưởng	68	23544	214	7	219	7	0	-100	0	0	5	0	0	0	Dai bieu doi truong thoi thuong giay chien	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Cứu Thiên tiểu can	68	23545	218	8	208	50	0	-100	0	0	1	0	0	0	Co duoc luc luong than bi khan trum dau	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Cuu thien tieu phuc	68	23546	218	7	211	8	0	-100	0	0	3	0	0	0	Co duoc luc luong than bi phuc suc	0	0	0	0	31	0	0	0	0	0	0	0	0	0
CứuThiên tiểu trượng	68	23547	212	7	0	0	0	-100	0	0	3	0	0	0	Co duoc luc luong than bi phap truong	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Cứu Thiên tiểu oản	68	23548	207	100	219	8	0	-100	0	0	4	0	0	0	Co duoc luc luong than bi ho oan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Bich hai phien giay	68	23549	214	7	219	7	0	-100	0	0	5	0	0	0	Co duoc luc luong than bi giay vai	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Bích Hải phiến	68	23550	210	7	0	0	0	-100	0	0	3	0	0	0	Co duoc tram song ngan ho tinh hon	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Nhật nguyệt quan	68	23551	218	8	208	50	0	-100	0	0	1	0	0	0	Nhat nguyet tinh hoa chi linh quan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Nhật nguyệt giáp	68	23552	218	7	211	8	0	-100	0	0	2	0	0	0	Nhat nguyet tinh hoa chi linh giap	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Nhật nguyệt khuyên	68	23553	210	7	0	0	0	-100	0	0	9	0	0	0	Nhat nguyet tinh hoa chi can khon vong	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Nhật nguyệt oản	68	23554	207	100	219	8	0	-100	0	0	4	0	0	0	Nhat nguyet tinh hoa chi ho oan	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Nhật nguyệt giày	68	23555	214	7	219	7	0	-100	0	0	5	0	0	0	Nhat nguyet tinh hoa chi linh giay	0	0	0	0	31	0	0	0	0	0	0	0	0	0
Ngọc đệ nhất	14	23556	0	0	0	0	0	-100	0	10	6	15	0	0	Ðặc thủ x5 kinh nghiệm chiến đấu tuần	0	0	40	0	76	0	0	0	0	0	0	0	0	0
Ngọc đệ nhị	14	23557	0	0	0	0	0	-100	0	10	6	15	0	0	Ðặc thủ x3 kinh nghiệm chiến đấu tuần	0	0	40	0	76	0	0	0	0	0	0	0	0	0
Ngọc đệ tam	14	23558	0	0	0	0	0	-100	0	10	6	15	0	0	Ðặc thủ x2 kinh nghiệm chiến đấu tuần	0	0	40	0	76	0	0	0	0	0	0	0	0	0
Nón P-TS Online	14	23559	210	40	214	5	5	3	1	0	1	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Áo P-TS Online	14	23560	210	40	214	5	5	3	1	0	2	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Vũ khí P-TS Online	14	23561	210	40	214	10	5	3	1	0	3	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	10	0	0	0	0	0	64	0
Tay P-TS Online	14	23562	210	40	214	5	5	3	1	0	4	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Giầy P-TS Online	14	23563	210	40	214	10	5	3	1	0	5	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Nón P-TS Online	14	23564	212	40	214	5	5	3	1	0	1	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Áo P-TS Online	14	23565	212	40	214	5	5	3	1	0	2	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Vũ khí P-TS Online	14	23566	212	40	214	10	5	3	1	0	3	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	10	0	0	0	0	0	64	0
Tay P-TS Online	14	23567	212	40	214	5	5	3	1	0	4	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Giầy P-TS Online	14	23568	212	40	214	5	5	3	1	0	5	100	1500000	1	Vật phẩm cho thuê trong 3 ngày	0	0	42	0	11	0	5	0	0	0	0	0	64	0
Dương Lệnh Hồn	11	23570	219	30	214	4	5	0	1	20	6	90	0	1	Dương Lệnh Hồn	0	0	42	0	89	0	12	0	0	0	0	0	77	0
Dương Phụng Hồn	11	23571	218	30	214	4	5	0	1	20	6	90	0	1	Dương Phụng Hồn	0	0	42	0	89	0	12	0	0	0	0	0	78	0
Bạch Hồn Phù	11	23572	214	20	219	10	5	0	5	20	6	120	0	1	Bạch Hồn Phù	0	0	42	0	89	0	12	0	0	0	0	0	79	0
Khế Ước Tình	11	23573	212	15	214	15	5	0	5	20	6	120	0	1	Tần Phàn Hồn	0	0	42	0	89	0	12	0	0	0	0	0	80	0
77 cân chì chùy	14	23574	214	-77	0	0	0	-100	0	6	6	40	0	7	Chì 77 cân giảm độ nhanh nhẹn	0	0	0	0	12	0	0	0	0	0	0	0	0	0
LôngVũ HùngKê	15	24001	0	0	0	0	1	1	6	1	0	0	0	1	Lông vũ lấy từ gà trống	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ Thái Kê	15	24002	0	0	0	0	2	1	6	1	0	0	0	1	Lông vũ lấy từ gà bảy màu	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ Sơ Kê	15	24003	0	0	0	0	3	1	6	1	0	0	0	1	Lông vũ lấy từ Phượng non chưa mở mắt	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũÐỗQuyên 	15	24004	0	0	0	0	4	1	6	1	0	0	0	1	Lông vũ của con chim Ðỗ Quyên	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ BạchCáp	15	24005	0	0	0	0	1	2	6	2	0	0	0	2	Lông vũ Trắng tinh của bồ câu	0	0	0	0	8	0	0	0	150	0	0	0	0	0
LôngVũ Phi Yến	15	24006	0	0	0	0	4	2	6	2	0	0	0	2	Lông vũ của Phi yến	0	0	0	0	8	0	0	0	150	0	0	0	0	0
LôngVũLiệpChuẩn	15	24007	0	0	0	0	3	2	6	2	0	0	0	2	Lông vũ của con liệp chuẩn có sức công kích rất mạnh	0	0	0	0	8	0	0	0	150	0	0	0	0	0
LôngVũThủyÐiểu	15	24008	0	0	0	0	2	2	6	2	0	0	0	2	Lông vũ của con chim nước	0	0	0	0	8	0	0	0	150	0	0	0	0	0
LôngVũ XươngTu Chi	15	24009	0	0	0	0	2	3	6	3	0	0	0	3	Lông vũ của Thông Linh xương Tụ	0	0	0	0	8	0	0	0	320	0	0	0	0	0
LôngVũ DụcHỏa Chi	15	24010	0	0	0	0	3	3	6	3	0	0	0	3	Lông vũ của Dục Hỏa Thuốc Hạc	0	0	0	0	8	0	0	0	320	0	0	0	0	0
LôngVũ PhiYến Chi 	15	24011	0	0	0	0	4	3	6	3	0	0	0	3	Lông vũ của Thiên lý Phi yến	0	0	0	0	8	0	0	0	320	0	0	0	0	0
LôngVũ MinhMộc Chi	15	24012	0	0	0	0	1	3	6	3	0	0	0	3	Lông vũ của liệt Ðịa minh mộc	0	0	0	0	8	0	0	0	320	0	0	0	0	0
LôngVũ BạchHổ Chi	15	24013	0	0	0	0	1	4	6	4	0	0	0	4	Lông của bạch hổ,1 trong 4 con Thánh Thú	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ HuyềnVõ Chi	15	24014	0	0	0	0	2	4	6	4	0	0	0	4	Lông của Huyền Võ,1trong4con Thánh Thú	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ TinhVệ	15	24015	0	0	0	0	3	4	6	4	0	0	0	4	Lông vũ màu bạc	0	0	0	0	8	0	0	0	0	0	0	0	0	0
L.Vũ CôngDiệuXuân	15	24016	0	0	0	0	4	4	6	4	0	0	0	4	Lông vũ tuyệt Ðẹp của con cong	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ ÐạiBàng	15	24017	0	0	0	0	1	5	6	5	0	0	0	5	Lông của Ðại Bàng bây Ðến từ Xa	0	0	0	0	8	0	0	0	0	0	0	0	0	0
L.Vũ Phương Nam	15	24018	0	0	0	0	2	5	6	5	0	0	0	5	Lông của Ph lửa Sống ở tận Nam hả	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ Hỏa Hạc	15	24019	0	0	0	0	3	5	6	5	0	0	0	5	Lông của Ðiêu có Ðôi cánh có thể che trời	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ Cự Ưng	15	24020	0	0	0	0	4	5	6	5	0	0	0	5	Lông vũ của ó Tây Thiên	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ Ðịa Chi	15	24021	0	0	0	0	1	1	6	1	0	0	0	1	Lông cung tên Thuộc Thượng cổ Thần khí	0	0	0	0	8	0	0	0	75	0	0	0	0	0
LôngVũ Thủy Chi	15	24022	0	0	0	0	2	1	6	1	0	0	0	1	Vật trên mũ nón Thuộc Thượng cổ Thần khí	0	0	0	0	8	0	0	0	75	0	0	0	0	0
LôngVũ Hỏa Chi	15	24023	0	0	0	0	3	1	6	1	0	0	0	1	Vật trên áo Thuộc Thượng cổ Thần khí	0	0	0	0	8	0	0	0	75	0	0	0	0	0
LôngVũPhongChi	15	24024	0	0	0	0	4	1	6	1	0	0	0	1	Lông trên Quạt Thuộc Thượng cổ Thần khí	0	0	0	0	8	0	0	0	75	0	0	0	0	0
Vẩy xương Long	15	24025	0	0	0	0	1	2	6	2	0	0	0	2	Ðể lại từ Thượng cổ Thần Thú xương long	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Vẩy Kỳ Lân	15	24026	0	0	0	0	2	2	6	2	0	0	0	2	Vẩy để lại từ Thượng cổ Thần Thú kỳ lân	0	0	0	0	8	0	0	0	0	0	0	0	0	0
L.Vũ Phụng Hoàng	15	24027	0	0	0	0	3	2	6	2	0	0	0	2	Lông để lại từ Thần Thú Hỏa Phượng hoàng	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LôngVũ Cự Bàng	15	24028	0	0	0	0	4	2	6	2	0	0	0	2	Lông để lại từ Thần Thú cự bàng	0	0	0	0	8	0	0	0	0	0	0	0	0	0
L.Vũ Trông Suốt	15	24029	0	0	0	0	6	2	6	1	0	0	0	1	Có thể che Phủ Thuộc tính của trang bị	0	0	46	0	8	0	0	0	300	0	0	0	0	0
L.Vũ Bảy Màu	15	24030	0	0	0	0	6	5	6	2	0	0	0	2	Có thể che Phủ Thuộc tính của trang bị	0	0	46	0	8	0	0	0	3500	0	0	0	0	0
Ðồng Thoại Vũ C1	15	24031	0	0	0	0	6	1	6	1	0	0	0	1	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C2	15	24032	0	0	0	0	6	2	6	2	0	0	0	2	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C3	15	24033	0	0	0	0	6	3	6	3	0	0	0	3	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C4	15	24034	0	0	0	0	6	4	6	4	0	0	0	4	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C5	15	24035	0	0	0	0	6	5	6	5	0	0	0	5	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C6	15	24036	0	0	0	0	6	6	6	6	0	0	0	6	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C7	15	24037	0	0	0	0	6	7	6	7	0	0	0	7	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C8	15	24038	0	0	0	0	6	8	6	8	0	0	0	8	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðồng Thoại Vũ C9	15	24039	0	0	0	0	6	9	6	9	0	0	0	9	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
BânNguyệt Lông Vũ	15	24040	0	0	0	0	6	4	6	4	0	0	0	4	Lông vũ lúc Hằng Nga bôn nguyệt sót lại	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Nhân Long Vũ	15	24041	0	0	0	0	1	7	6	7	0	0	0	7	Lông vũ cự long làm long trời lở đất	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Phục long vũ	15	24042	0	0	0	0	2	7	6	7	0	0	0	7	Lông vũ cự long làm sóng to biển động	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Phiên long vũ	15	24043	0	0	0	0	3	7	6	7	0	0	0	7	Lông vũ cự long gay đám cháy ngùn ngụt	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Giáng long vũ	15	24044	0	0	0	0	4	7	6	7	0	0	0	7	Lông vũ cự long gay gió bão	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Anh Chớp Long Vũ	15	24045	0	0	0	0	6	6	6	6	0	0	0	6	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Huyền Anh Long Vũ	15	24046	0	0	0	0	6	7	6	7	0	0	0	7	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Lông Vũ Rực Rỡ	15	24047	0	0	0	0	6	8	6	8	0	0	0	8	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	10500	0	0	0	0	0
Lông Vũ Hỉ Khí	15	24048	0	0	0	0	6	5	6	2	0	0	0	2	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Lông Vũ Bảo Tuế	15	24049	0	0	0	0	6	6	6	6	0	0	0	6	Lông vũ kết hợp sẽ che đi thuộc tính phụ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ðoan Vũ 	15	24050	0	0	0	0	6	2	6	2	0	0	0	2	Lông vũ hợp với ngày Tết Ðoan Ngọ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Vũ Máo 	15	24051	0	0	0	0	6	4	6	4	0	0	0	4	Lông vũ giành lại từ lũ ma quỷ	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Sồ Hạc vũ	15	24052	0	0	0	0	1	8	6	8	0	0	0	8	Lông Hạc vàng phương ngoại	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Du Hạc vũ	15	24053	0	0	0	0	2	8	6	8	0	0	0	8	Lông Hạc lam phương ngoại	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Phỉ Hạc vũ	15	24054	0	0	0	0	3	8	6	8	0	0	0	8	Lông Hạc hỏa phương ngoại	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Du Hạc vũ	15	24055	0	0	0	0	4	8	6	8	0	0	0	8	Lông Hạc thanh phương ngoại	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Trục Nhạn vũ	15	24056	0	0	0	0	1	9	6	9	0	0	0	9	Lông Nhạn to từ Phương Bắc	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Lạc Nhạn vũ	15	24057	0	0	0	0	2	9	6	9	0	0	0	9	Lông Nhạn to từ Phương Ðông	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Ðịch Nhạn vũ	15	24058	0	0	0	0	3	9	6	9	0	0	0	9	Lông Nhạn to từ Phương Nam	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Truyện Nhạn vũ	15	24059	0	0	0	0	4	9	6	9	0	0	0	9	Lông Nhạn to từ Phương Tây	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Linh Ðiểu vũ	15	24060	0	0	0	0	1	10	6	10	0	0	0	10	Lông chim lạ như Gà lôi	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Lông Quạ	15	24061	0	0	0	0	2	10	6	10	0	0	0	10	Lông chim lạ như Quạ đen	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Ngu Ðiểu vũ	15	24062	0	0	0	0	3	10	6	10	0	0	0	10	Lông chim lạ như chim Kiêu 	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Lông chim Ưng	15	24063	0	0	0	0	4	10	6	10	0	0	0	10	Lông chim lạ như chim Ưng	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Trừng tú vũ mao	15	24064	0	0	0	0	6	9	6	9	0	0	0	9	Có thể che Phủ Thuộc tính của trang bị	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Hi tinh vũ mao	15	24065	0	0	0	0	6	10	6	10	0	0	0	10	Có thể che Phủ Thuộc tính của trang bị	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Nguyệt độc vũ mao	15	24066	0	0	0	0	6	11	6	11	0	0	0	11	Có thể che Phủ Thuộc tính của trang bị	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Di Giai Vũ Mao	15	24067	0	0	0	0	6	12	6	12	0	0	0	12	Có thể che phủ thuộc tính của trang bị	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Thư Di Vũ Mao	15	24068	0	0	0	0	6	13	6	13	0	0	0	13	Có thể che phủ thuộc tính của trang bị	0	0	46	0	8	0	0	0	0	0	0	0	0	0
Ý Hiên Vũ Mao	15	24069	0	0	0	0	6	14	6	14	0	0	0	14	Có thể che phủ thuộc tính của trang bị	0	0	46	0	8	0	0	0	0	0	0	0	0	0
